time	x	y	z
37.3325	0.261330073	1.365486776	-1.84778756
37.335	-0.168847458	0.921959964	-0.714544623
37.3375	-0.487616048	0.775479486	0.65980783
37.34	-0.664129578	0.872744854	1.994437975
37.3425	-0.709510097	0.941638245	2.879968006
37.345	-0.636150951	0.717366194	3.021361393
37.3475	-0.428309102	0.150148915	2.44608538
37.35	-0.053641001	-0.5528424	1.513134878
37.3525	0.488976471	-1.064254556	0.701527428
37.355	1.123840808	-1.137536346	0.323864738
37.3575	1.698700275	-0.730803425	0.368458245
37.36	2.043954734	0.006999904	0.573364541
37.3625	2.059294613	0.838964398	0.656829842
37.365	1.772340876	1.53828561	0.515512746
37.3675	1.329607912	1.930018645	0.243167183
37.37	0.923914699	1.899639767	-0.019354705
37.3725	0.701745929	1.420630416	-0.250357023
37.375	0.701739334	0.608227444	-0.571586551
37.3775	0.849171556	-0.26188428	-1.106331841
37.38	0.994854346	-0.842212538	-1.804562607
37.3825	0.969028583	-0.9052215	-2.409517697
37.385	0.630099005	-0.524936175	-2.623031198
37.3875	-0.092391341	-0.094979832	-2.346873524
37.39	-1.155803124	-0.11742662	-1.789943072
37.3925	-2.374979707	-0.865414038	-1.323505431
37.395	-3.437152794	-2.144233385	-1.175405992
37.3975	-3.988377464	-3.341492899	-1.208908841
37.4	-3.779022189	-3.770559519	-0.993754388
37.4025	-2.803509622	-3.099379563	-0.15648568
37.405	-1.347038881	-1.578993232	1.240522685
37.4075	0.111240174	0.0889892	2.601666796
37.41	1.10680853	1.161589666	3.108649119
37.4125	1.402701219	1.267351502	2.261253395
37.415	1.085724248	0.556719508	0.275012835
37.4175	0.490048227	-0.480762753	-1.965352549
37.42	-0.002836399	-1.367088701	-3.396752752
37.4225	-0.164920201	-1.888656212	-3.397868429
37.425	-0.007551113	-2.090445178	-2.12735577
37.4275	0.28174275	-2.069768299	-0.36523362
37.43	0.488178789	-1.784320712	1.011602774
37.4325	0.495576398	-1.060619385	1.545967255
37.435	0.314966092	0.1969136	1.368148054
37.4375	0.023755228	1.783946302	0.946999552
37.44	-0.312800189	3.181766495	0.657997562
37.4425	-0.667104098	3.815428627	0.508211436
37.445	-1.009912167	3.426208309	0.203807755
37.4475	-1.258642839	2.286825889	-0.53548793
37.45	-1.280263298	1.080936797	-1.694808184
37.4525	-0.967802338	0.504164185	-2.945687768
37.455	-0.339311445	0.847033983	-3.891179245
37.4575	0.424098638	1.83757002	-4.35780878
37.46	1.048191401	2.839980963	-4.487435085
37.4625	1.310635814	3.261077203	-4.557292916
37.465	1.16631165	2.886229133	-4.688121306
37.4675	0.765198108	1.938687999	-4.696803993
37.47	0.34904559	0.864581571	-4.232137179
37.4725	0.099271161	0.030131671	-3.09587764
37.475	0.042187634	-0.452440206	-1.48871709
37.4775	0.073208764	-0.682710566	0.033119564
37.48	0.072044138	-0.799362484	0.883258608
37.4825	0.014473642	-0.844136055	0.821760279
37.485	-0.006792414	-0.767251385	0.103769236
37.4875	0.133690159	-0.540444782	-0.71192694
37.49	0.473328453	-0.250520391	-1.15228631
37.4925	0.902182652	-0.072612482	-1.129438825
37.495	1.216951021	-0.138385549	-0.936096309
37.4975	1.253865372	-0.415413133	-0.957512584
37.5	1.005579056	-0.712191257	-1.333543008
37.5025	0.637071599	-0.820155585	-1.833999825
37.505	0.386857881	-0.685882558	-2.039377719
37.5075	0.419443641	-0.472780498	-1.68159659
37.51	0.725895444	-0.452698511	-0.877692442
37.5125	1.132046922	-0.799925509	-0.073434227
37.515	1.399397174	-1.439021216	0.265117862
37.5175	1.347310151	-2.061971718	-0.013862309
37.52	0.923023545	-2.307544152	-0.629577723
37.5225	0.192544764	-1.980687581	-1.048004951
37.525	-0.718337537	-1.166228051	-0.827623894
37.5275	-1.679506475	-0.170223016	0.10959143
37.53	-2.574601569	0.659973757	1.45680497
37.5325	-3.288365255	1.115765074	2.743371114
37.535	-3.696389877	1.205110983	3.630739422
37.5375	-3.684125908	1.104969218	4.084611248
37.54	-3.192665236	1.040714364	4.330056498
37.5425	-2.262494626	1.16851101	4.64898012
37.545	-1.044300958	1.508961661	5.169527428
37.5475	0.23285007	1.939821626	5.776213395
37.55	1.320738175	2.235874724	6.172818363
37.5525	2.013201802	2.146073261	6.036959022
37.555	2.191482843	1.498100921	5.173227682
37.5575	1.849161202	0.301195443	3.601323024
37.56	1.097316575	-1.206491155	1.564470666
37.5625	0.145626991	-2.614963654	-0.528794821
37.565	-0.748401849	-3.502607426	-2.21340016
37.5675	-1.359319402	-3.627431727	-3.109420746
37.57	-1.577549069	-3.04017199	-3.06215709
37.5725	-1.454922887	-2.046509691	-2.223132559
37.575	-1.177387308	-1.039760803	-1.016807721
37.5775	-0.966690452	-0.311135296	0.015606581
37.58	-0.957656198	0.044708483	0.433148386
37.5825	-1.119263437	0.087206062	0.065108782
37.585	-1.267673873	-0.086462125	-0.954298951
37.5875	-1.166912573	-0.419719307	-2.295818535
37.59	-0.660908087	-0.872421738	-3.612695877
37.5925	0.23663484	-1.333729816	-4.676531872
37.595	1.340189296	-1.581722289	-5.404479895
37.5975	2.37086202	-1.369254258	-5.794472811
37.6	3.065766095	-0.602408464	-5.845471184
37.6025	3.26258478	0.525030589	-5.533254469
